model_name,aux_pair,distance,role,item_id,effect,n_rows,random_effect
llama32_3b,be_present,long,final,be_present__long__1126,3.5072337962962963,27,-0.002025462962962963
llama32_3b,be_present,long,final,be_present__long__1156,3.113136574074074,27,0.009548611111111112
llama32_3b,be_present,long,final,be_present__long__1165,3.1927083333333335,27,0.0005787037037037037
llama32_3b,be_present,long,final,be_present__long__1178,2.6597222222222223,27,0.020543981481481483
llama32_3b,be_present,long,final,be_present__long__1179,2.834201388888889,27,0.012152777777777778
llama32_3b,be_present,long,final,be_present__long__1202,4.559606481481482,27,0.013888888888888888
llama32_3b,be_present,long,final,be_present__long__1203,4.287037037037037,27,0.0005787037037037037
llama32_3b,be_present,long,final,be_present__long__1224,4.245659722222222,27,0.029513888888888888
llama32_3b,be_present,long,final,be_present__long__1232,4.199363425925926,27,-0.032407407407407406
llama32_3b,be_present,long,final,be_present__long__1254,4.37818287037037,27,0.02922453703703704
llama32_3b,be_present,long,final,be_present__long__1272,4.1079282407407405,27,0.030381944444444444
llama32_3b,be_present,long,final,be_present__long__1314,2.6215277777777777,27,0.004629629629629629
llama32_3b,be_present,long,final,be_present__long__1325,2.9539930555555554,27,0.028935185185185185
llama32_3b,be_present,long,final,be_present__long__1327,2.9950810185185186,27,0.012152777777777778
llama32_3b,be_present,long,final,be_present__long__1345,2.8211805555555554,27,0.009259259259259259
llama32_3b,be_present,long,final,be_present__long__1353,2.880787037037037,27,0.002025462962962963
llama32_3b,be_present,long,final,be_present__long__1354,2.4129050925925926,27,0.009259259259259259
llama32_3b,be_present,long,final,be_present__long__1360,3.2077546296296298,27,0.001736111111111111
llama32_3b,be_present,long,final,be_present__long__1387,2.691550925925926,27,0.004340277777777778
llama32_3b,be_present,long,final,be_present__long__1430,3.5107060185185186,27,0.015046296296296295
llama32_3b,be_present,long,final,be_present__long__1447,3.837962962962963,27,-0.027777777777777776
llama32_3b,be_present,long,final,be_present__long__1454,3.9377893518518516,27,-0.013310185185185185
llama32_3b,be_present,long,final,be_present__long__1459,3.634837962962963,27,-0.010416666666666666
llama32_3b,be_present,long,final,be_present__long__1465,3.7896412037037037,27,-0.023148148148148147
llama32_3b,be_present,long,final,be_present__long__1472,4.349247685185185,27,0.0005787037037037037
llama32_3b,be_present,long,final,be_present__long__1474,3.6357060185185186,27,0.001736111111111111
llama32_3b,be_present,long,final,be_present__long__1475,3.0656828703703702,27,0.01765046296296296
llama32_3b,be_present,long,final,be_present__long__1511,3.9215856481481484,27,-0.020543981481481483
llama32_3b,be_present,long,final,be_present__long__1568,3.408275462962963,27,-0.013310185185185185
llama32_3b,be_present,long,final,be_present__long__1587,3.5083912037037037,27,-0.040219907407407406
llama32_3b,be_present,long,final,be_present__long__1622,3.3755787037037037,27,0.015335648148148149
llama32_3b,be_present,long,final,be_present__long__1630,3.363425925925926,27,-0.006076388888888889
llama32_3b,be_present,long,final,be_present__long__1639,3.5827546296296298,27,-0.013599537037037037
llama32_3b,be_present,long,final,be_present__long__186,3.146122685185185,27,0.008969907407407407
llama32_3b,be_present,long,final,be_present__long__200,3.2236689814814814,27,0.01244212962962963
llama32_3b,be_present,long,final,be_present__long__219,3.3660300925925926,27,0.024016203703703703
llama32_3b,be_present,long,final,be_present__long__227,2.5234375,27,0.01880787037037037
llama32_3b,be_present,long,final,be_present__long__238,4.076388888888889,27,0.04398148148148148
llama32_3b,be_present,long,final,be_present__long__276,2.9346064814814814,27,-0.015046296296296295
llama32_3b,be_present,long,final,be_present__long__287,2.9537037037037037,27,0.00636574074074074
llama32_3b,be_present,long,final,be_present__long__293,3.142361111111111,27,0.02546296296296296
llama32_3b,be_present,long,final,be_present__long__298,3.057002314814815,27,0.003472222222222222
llama32_3b,be_present,long,final,be_present__long__307,2.701678240740741,27,0.025173611111111112
llama32_3b,be_present,long,final,be_present__long__310,3.3003472222222223,27,0.014178240740740741
llama32_3b,be_present,long,final,be_present__long__317,2.685185185185185,27,-0.0026041666666666665
llama32_3b,be_present,long,final,be_present__long__33,3.521122685185185,27,0.04079861111111111
llama32_3b,be_present,long,final,be_present__long__332,3.521701388888889,27,0.005497685185185185
llama32_3b,be_present,long,final,be_present__long__333,3.3825231481481484,27,-0.01880787037037037
llama32_3b,be_present,long,final,be_present__long__345,2.9288194444444446,27,-0.007523148148148148
llama32_3b,be_present,long,final,be_present__long__351,3.6458333333333335,27,-0.012152777777777778
llama32_3b,be_present,long,final,be_present__long__354,2.533275462962963,27,0.008391203703703705
llama32_3b,be_present,long,final,be_present__long__355,3.353298611111111,27,-0.02806712962962963
llama32_3b,be_present,long,final,be_present__long__383,3.795428240740741,27,0.0
llama32_3b,be_present,long,final,be_present__long__399,3.6400462962962963,27,-0.030381944444444444
llama32_3b,be_present,long,final,be_present__long__415,3.25,27,0.022569444444444444
llama32_3b,be_present,long,final,be_present__long__421,3.0833333333333335,27,0.019965277777777776
llama32_3b,be_present,long,final,be_present__long__44,3.8547453703703702,27,0.05497685185185185
llama32_3b,be_present,long,final,be_present__long__451,3.5789930555555554,27,0.009837962962962963
llama32_3b,be_present,long,final,be_present__long__452,3.5659722222222223,27,0.016493055555555556
llama32_3b,be_present,long,final,be_present__long__487,3.2346643518518516,27,0.008101851851851851
llama32_3b,be_present,long,final,be_present__long__491,4.055844907407407,27,0.02199074074074074
llama32_3b,be_present,long,final,be_present__long__496,3.603009259259259,27,0.019965277777777776
llama32_3b,be_present,long,final,be_present__long__498,3.9487847222222223,27,0.03269675925925926
llama32_3b,be_present,long,final,be_present__long__533,3.2572337962962963,27,0.027777777777777776
llama32_3b,be_present,long,final,be_present__long__544,2.7531828703703702,27,-0.0023148148148148147
llama32_3b,be_present,long,final,be_present__long__549,2.9878472222222223,27,0.010416666666666666
llama32_3b,be_present,long,final,be_present__long__561,3.3315972222222223,27,0.017939814814814815
llama32_3b,be_present,long,final,be_present__long__584,2.908564814814815,27,0.009548611111111112
llama32_3b,be_present,long,final,be_present__long__655,3.0737847222222223,27,0.019675925925925927
llama32_3b,be_present,long,final,be_present__long__66,3.8642939814814814,27,0.02488425925925926
llama32_3b,be_present,long,final,be_present__long__671,3.2630208333333335,27,-0.0011574074074074073
llama32_3b,be_present,long,final,be_present__long__68,2.9832175925925926,27,0.011863425925925927
llama32_3b,be_present,long,final,be_present__long__705,3.0188078703703702,27,-0.02662037037037037
llama32_3b,be_present,long,final,be_present__long__722,2.728587962962963,27,0.004918981481481482
llama32_3b,be_present,long,final,be_present__long__723,2.751446759259259,27,0.0011574074074074073
llama32_3b,be_present,long,final,be_present__long__74,3.0318287037037037,27,0.03414351851851852
llama32_3b,be_present,long,final,be_present__long__760,2.8038194444444446,27,0.004050925925925926
llama32_3b,be_present,long,final,be_present__long__766,2.9152199074074074,27,0.032407407407407406
llama32_3b,be_present,long,final,be_present__long__77,3.324074074074074,27,0.014467592592592593
llama32_3b,be_present,long,final,be_present__long__79,3.613136574074074,27,-0.00318287037037037
llama32_3b,be_present,long,final,be_present__long__793,2.8292824074074074,27,0.026041666666666668
llama32_3b,be_present,long,final,be_present__long__833,3.146122685185185,27,0.03009259259259259
llama32_3b,be_present,long,final,be_present__long__835,3.1322337962962963,27,0.011863425925925927
llama32_3b,be_present,long,final,be_present__long__888,3.658275462962963,27,0.013020833333333334
llama32_3b,be_present,long,final,be_present__long__916,3.7413194444444446,27,-0.005208333333333333
llama32_3b,be_present,long,final,be_present__long__917,3.587384259259259,27,-0.014756944444444444
llama32_3b,be_present,long,final,be_present__long__922,3.501736111111111,27,0.015625
llama32_3b,be_present,long,final,be_present__long__932,3.375,27,0.01273148148148148
llama32_3b,be_present,long,final,be_present__long__984,2.849537037037037,27,0.015335648148148149
llama32_3b,be_present,long,final,be_present__long__985,2.7450810185185186,27,0.004340277777777778
llama32_3b,be_present,long,final,be_present__long__989,2.7473958333333335,27,0.006944444444444444
llama32_3b,be_present,long,prefix_before_subject,be_present__long__101,0.10648148148148148,27,-0.001736111111111111
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1011,0.2309027777777778,27,-0.00028935185185185184
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1024,0.21846064814814814,27,-0.0028935185185185184
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1062,0.1111111111111111,27,0.0008680555555555555
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1074,0.13310185185185186,27,-0.0011574074074074073
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1079,0.1440972222222222,27,0.008969907407407407
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1097,0.078125,27,0.0014467592592592592
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1098,0.11921296296296297,27,0.0011574074074074073
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1112,0.1021412037037037,27,0.006076388888888889
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1126,0.06828703703703703,27,-0.006076388888888889
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1156,0.11429398148148148,27,-0.001736111111111111
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1165,0.08796296296296297,27,-0.005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1178,0.08738425925925926,27,0.004050925925925926
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1179,0.0763888888888889,27,-0.004629629629629629
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1202,0.08101851851851852,27,0.007233796296296296
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1203,0.08101851851851852,27,0.007233796296296296
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1224,0.09837962962962964,27,0.005208333333333333
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1232,0.0865162037037037,27,0.00318287037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1254,0.08940972222222222,27,-0.005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1272,0.12586805555555555,27,0.01707175925925926
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1314,0.125,27,-0.0026041666666666665
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1325,0.10706018518518519,27,0.0078125
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1327,0.1021412037037037,27,0.002025462962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1345,0.10792824074074074,27,0.0008680555555555555
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1353,0.10445601851851852,27,-0.001736111111111111
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1354,0.0775462962962963,27,-0.0005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1360,0.15480324074074073,27,0.006944444444444444
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1387,0.14149305555555555,27,-0.004918981481481482
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1430,0.14583333333333334,27,0.0014467592592592592
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1447,0.11168981481481481,27,0.01070601851851852
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1454,0.1267361111111111,27,0.006944444444444444
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1459,0.1267361111111111,27,0.009837962962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1465,0.10966435185185185,27,0.0008680555555555555
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1472,0.11689814814814815,27,0.006944444444444444
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1474,0.09288194444444445,27,-0.003472222222222222
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1475,0.11950231481481481,27,0.001736111111111111
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1511,0.11747685185185185,27,0.0005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1568,0.15248842592592593,27,-0.0028935185185185184
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1587,0.16203703703703703,27,-0.004340277777777778
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1622,0.07175925925925926,27,0.0
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1630,0.11921296296296297,27,-0.0023148148148148147
llama32_3b,be_present,long,prefix_before_subject,be_present__long__1639,0.11024305555555555,27,0.003761574074074074
llama32_3b,be_present,long,prefix_before_subject,be_present__long__186,0.1388888888888889,27,0.003761574074074074
llama32_3b,be_present,long,prefix_before_subject,be_present__long__200,0.12355324074074074,27,0.0014467592592592592
llama32_3b,be_present,long,prefix_before_subject,be_present__long__219,0.12962962962962962,27,-0.004629629629629629
llama32_3b,be_present,long,prefix_before_subject,be_present__long__227,0.0998263888888889,27,-0.004050925925925926
llama32_3b,be_present,long,prefix_before_subject,be_present__long__238,0.13483796296296297,27,0.007233796296296296
llama32_3b,be_present,long,prefix_before_subject,be_present__long__276,0.1556712962962963,27,-0.010416666666666666
llama32_3b,be_present,long,prefix_before_subject,be_present__long__287,0.1154513888888889,27,-0.005497685185185185
llama32_3b,be_present,long,prefix_before_subject,be_present__long__293,0.12094907407407407,27,0.004629629629629629
llama32_3b,be_present,long,prefix_before_subject,be_present__long__298,0.12384259259259259,27,-0.0023148148148148147
llama32_3b,be_present,long,prefix_before_subject,be_present__long__307,0.11197916666666667,27,0.01273148148148148
llama32_3b,be_present,long,prefix_before_subject,be_present__long__310,0.13773148148148148,27,0.01099537037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__317,0.14293981481481483,27,-0.0008680555555555555
llama32_3b,be_present,long,prefix_before_subject,be_present__long__33,0.10185185185185185,27,0.013888888888888888
llama32_3b,be_present,long,prefix_before_subject,be_present__long__332,0.1339699074074074,27,0.0008680555555555555
llama32_3b,be_present,long,prefix_before_subject,be_present__long__333,0.10271990740740741,27,0.005208333333333333
llama32_3b,be_present,long,prefix_before_subject,be_present__long__345,0.10127314814814815,27,0.003761574074074074
llama32_3b,be_present,long,prefix_before_subject,be_present__long__351,0.14322916666666666,27,0.009837962962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__354,0.10532407407407407,27,0.0
llama32_3b,be_present,long,prefix_before_subject,be_present__long__355,0.1087962962962963,27,-0.004918981481481482
llama32_3b,be_present,long,prefix_before_subject,be_present__long__383,0.20891203703703703,27,-0.00318287037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__399,0.18287037037037038,27,-0.008680555555555556
llama32_3b,be_present,long,prefix_before_subject,be_present__long__415,0.12528935185185186,27,0.0023148148148148147
llama32_3b,be_present,long,prefix_before_subject,be_present__long__421,0.0763888888888889,27,0.0
llama32_3b,be_present,long,prefix_before_subject,be_present__long__44,0.08188657407407407,27,0.0
llama32_3b,be_present,long,prefix_before_subject,be_present__long__451,0.15856481481481483,27,-0.005497685185185185
llama32_3b,be_present,long,prefix_before_subject,be_present__long__452,0.13136574074074073,27,-0.008680555555555556
llama32_3b,be_present,long,prefix_before_subject,be_present__long__487,0.15364583333333334,27,-0.011863425925925927
llama32_3b,be_present,long,prefix_before_subject,be_present__long__491,0.18229166666666666,27,0.0026041666666666665
llama32_3b,be_present,long,prefix_before_subject,be_present__long__496,0.12094907407407407,27,0.002025462962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__498,0.16001157407407407,27,0.008680555555555556
llama32_3b,be_present,long,prefix_before_subject,be_present__long__533,0.13744212962962962,27,0.005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__544,0.10300925925925926,27,-0.002025462962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__549,0.10734953703703703,27,-0.003761574074074074
llama32_3b,be_present,long,prefix_before_subject,be_present__long__561,0.07783564814814815,27,0.007523148148148148
llama32_3b,be_present,long,prefix_before_subject,be_present__long__584,0.10300925925925926,27,0.015335648148148149
llama32_3b,be_present,long,prefix_before_subject,be_present__long__655,0.08680555555555555,27,0.0005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__66,0.09780092592592593,27,-0.00318287037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__671,0.09519675925925926,27,-0.006944444444444444
llama32_3b,be_present,long,prefix_before_subject,be_present__long__68,0.09346064814814815,27,-0.0008680555555555555
llama32_3b,be_present,long,prefix_before_subject,be_present__long__705,0.10358796296296297,27,-0.006655092592592593
llama32_3b,be_present,long,prefix_before_subject,be_present__long__722,0.2332175925925926,27,0.00636574074074074
llama32_3b,be_present,long,prefix_before_subject,be_present__long__723,0.21469907407407407,27,-0.00318287037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__74,0.07667824074074074,27,-0.002025462962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__760,0.21643518518518517,27,0.004629629629629629
llama32_3b,be_present,long,prefix_before_subject,be_present__long__766,0.09403935185185185,27,0.002025462962962963
llama32_3b,be_present,long,prefix_before_subject,be_present__long__77,0.10619212962962964,27,-0.0011574074074074073
llama32_3b,be_present,long,prefix_before_subject,be_present__long__79,0.109375,27,-0.011574074074074073
llama32_3b,be_present,long,prefix_before_subject,be_present__long__793,0.09780092592592593,27,0.0026041666666666665
llama32_3b,be_present,long,prefix_before_subject,be_present__long__833,0.1009837962962963,27,0.005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__835,0.11574074074074074,27,0.003472222222222222
llama32_3b,be_present,long,prefix_before_subject,be_present__long__888,0.08709490740740741,27,-0.001736111111111111
llama32_3b,be_present,long,prefix_before_subject,be_present__long__916,0.15538194444444445,27,0.0011574074074074073
llama32_3b,be_present,long,prefix_before_subject,be_present__long__917,0.16898148148148148,27,0.0078125
llama32_3b,be_present,long,prefix_before_subject,be_present__long__922,0.17824074074074073,27,0.0026041666666666665
llama32_3b,be_present,long,prefix_before_subject,be_present__long__932,0.15856481481481483,27,-0.0005787037037037037
llama32_3b,be_present,long,prefix_before_subject,be_present__long__984,0.10792824074074074,27,-0.004050925925925926
llama32_3b,be_present,long,prefix_before_subject,be_present__long__985,0.11168981481481481,27,-0.006944444444444444
llama32_3b,be_present,long,prefix_before_subject,be_present__long__989,0.1316550925925926,27,0.0
llama32_3b,be_present,long,subject,be_present__long__101,1.6814236111111112,27,0.015046296296296295
llama32_3b,be_present,long,subject,be_present__long__1011,1.857349537037037,27,0.004050925925925926
llama32_3b,be_present,long,subject,be_present__long__1024,1.6461226851851851,27,-0.006655092592592593
llama32_3b,be_present,long,subject,be_present__long__1062,1.8206018518518519,27,0.010127314814814815
llama32_3b,be_present,long,subject,be_present__long__1074,1.8559027777777777,27,0.018518518518518517
llama32_3b,be_present,long,subject,be_present__long__1079,2.1765046296296298,27,0.024016203703703703
llama32_3b,be_present,long,subject,be_present__long__1097,1.943287037037037,27,-0.0026041666666666665
llama32_3b,be_present,long,subject,be_present__long__1098,1.8949652777777777,27,0.006655092592592593
llama32_3b,be_present,long,subject,be_present__long__1112,2.1281828703703702,27,0.019965277777777776
llama32_3b,be_present,long,subject,be_present__long__1126,2.7505787037037037,27,0.013020833333333334
llama32_3b,be_present,long,subject,be_present__long__1156,2.774884259259259,27,0.032407407407407406
llama32_3b,be_present,long,subject,be_present__long__1165,2.3874421296296298,27,0.004050925925925926
llama32_3b,be_present,long,subject,be_present__long__1178,1.388599537037037,27,0.01273148148148148
llama32_3b,be_present,long,subject,be_present__long__1179,1.8929398148148149,27,0.013020833333333334
llama32_3b,be_present,long,subject,be_present__long__1202,2.217303240740741,27,0.0028935185185185184
llama32_3b,be_present,long,subject,be_present__long__1203,2.3509837962962963,27,0.00318287037037037
llama32_3b,be_present,long,subject,be_present__long__1224,2.252025462962963,27,-0.001736111111111111
llama32_3b,be_present,long,subject,be_present__long__1232,1.8987268518518519,27,-0.00028935185185185184
llama32_3b,be_present,long,subject,be_present__long__1254,2.1909722222222223,27,-0.004050925925925926
llama32_3b,be_present,long,subject,be_present__long__1272,2.2369791666666665,27,0.018229166666666668
llama32_3b,be_present,long,subject,be_present__long__1314,1.6440972222222223,27,0.008969907407407407
llama32_3b,be_present,long,subject,be_present__long__1325,1.3585069444444444,27,0.0028935185185185184
llama32_3b,be_present,long,subject,be_present__long__1327,1.5002893518518519,27,-0.0005787037037037037
llama32_3b,be_present,long,subject,be_present__long__1345,1.3087384259259258,27,0.0008680555555555555
llama32_3b,be_present,long,subject,be_present__long__1353,1.2112268518518519,27,-0.008680555555555556
llama32_3b,be_present,long,subject,be_present__long__1354,0.8449074074074074,27,-0.00028935185185185184
llama32_3b,be_present,long,subject,be_present__long__1360,1.673900462962963,27,-0.004918981481481482
llama32_3b,be_present,long,subject,be_present__long__1387,1.5052083333333333,27,-0.0008680555555555555
llama32_3b,be_present,long,subject,be_present__long__1430,2.338252314814815,27,0.01244212962962963
llama32_3b,be_present,long,subject,be_present__long__1447,2.634548611111111,27,0.02488425925925926
llama32_3b,be_present,long,subject,be_present__long__1454,3.080439814814815,27,0.020543981481481483
llama32_3b,be_present,long,subject,be_present__long__1459,2.615451388888889,27,0.02199074074074074
llama32_3b,be_present,long,subject,be_present__long__1465,2.6796875,27,0.013599537037037037
llama32_3b,be_present,long,subject,be_present__long__1472,2.7934027777777777,27,0.015625
llama32_3b,be_present,long,subject,be_present__long__1474,2.388310185185185,27,0.007523148148148148
llama32_3b,be_present,long,subject,be_present__long__1475,2.1941550925925926,27,0.021701388888888888
llama32_3b,be_present,long,subject,be_present__long__1511,2.4800347222222223,27,0.009837962962962963
llama32_3b,be_present,long,subject,be_present__long__1568,2.3234953703703702,27,0.0011574074074074073
llama32_3b,be_present,long,subject,be_present__long__1587,2.261863425925926,27,0.006655092592592593
llama32_3b,be_present,long,subject,be_present__long__1622,1.9001736111111112,27,0.001736111111111111
llama32_3b,be_present,long,subject,be_present__long__1630,2.1565393518518516,27,0.003761574074074074
llama32_3b,be_present,long,subject,be_present__long__1639,2.1105324074074074,27,0.0014467592592592592
llama32_3b,be_present,long,subject,be_present__long__186,1.8382523148148149,27,0.01244212962962963
llama32_3b,be_present,long,subject,be_present__long__200,1.9499421296296295,27,0.008969907407407407
llama32_3b,be_present,long,subject,be_present__long__219,2.1906828703703702,27,0.001736111111111111
llama32_3b,be_present,long,subject,be_present__long__227,1.5234375,27,0.006655092592592593
llama32_3b,be_present,long,subject,be_present__long__238,3.044560185185185,27,0.022569444444444444
llama32_3b,be_present,long,subject,be_present__long__276,1.6640625,27,-0.020543981481481483
llama32_3b,be_present,long,subject,be_present__long__287,2.0925925925925926,27,-0.005208333333333333
llama32_3b,be_present,long,subject,be_present__long__293,2.2491319444444446,27,0.0
llama32_3b,be_present,long,subject,be_present__long__298,2.0436921296296298,27,-0.010127314814814815
llama32_3b,be_present,long,subject,be_present__long__307,1.4664351851851851,27,0.004050925925925926
llama32_3b,be_present,long,subject,be_present__long__310,2.2925347222222223,27,0.004918981481481482
llama32_3b,be_present,long,subject,be_present__long__317,1.7019675925925926,27,-0.002025462962962963
llama32_3b,be_present,long,subject,be_present__long__33,2.213252314814815,27,-0.0023148148148148147
llama32_3b,be_present,long,subject,be_present__long__332,2.287326388888889,27,0.030381944444444444
llama32_3b,be_present,long,subject,be_present__long__333,1.9050925925925926,27,0.019675925925925927
llama32_3b,be_present,long,subject,be_present__long__345,1.7213541666666667,27,0.01765046296296296
llama32_3b,be_present,long,subject,be_present__long__351,2.253761574074074,27,0.027488425925925927
llama32_3b,be_present,long,subject,be_present__long__354,1.6513310185185186,27,0.027488425925925927
llama32_3b,be_present,long,subject,be_present__long__355,2.1050347222222223,27,0.017939814814814815
llama32_3b,be_present,long,subject,be_present__long__383,2.4887152777777777,27,0.019386574074074073
llama32_3b,be_present,long,subject,be_present__long__399,2.1359953703703702,27,0.0078125
llama32_3b,be_present,long,subject,be_present__long__415,2.3012152777777777,27,0.0008680555555555555
llama32_3b,be_present,long,subject,be_present__long__421,2.0946180555555554,27,-0.005208333333333333
llama32_3b,be_present,long,subject,be_present__long__44,2.234375,27,0.004050925925925926
llama32_3b,be_present,long,subject,be_present__long__451,2.256365740740741,27,-0.01273148148148148
llama32_3b,be_present,long,subject,be_present__long__452,2.150173611111111,27,-0.0026041666666666665
llama32_3b,be_present,long,subject,be_present__long__487,2.3443287037037037,27,0.015335648148148149
llama32_3b,be_present,long,subject,be_present__long__491,2.497974537037037,27,0.02199074074074074
llama32_3b,be_present,long,subject,be_present__long__496,2.732928240740741,27,0.019675925925925927
llama32_3b,be_present,long,subject,be_present__long__498,2.829571759259259,27,0.03616898148148148
llama32_3b,be_present,long,subject,be_present__long__533,2.2884837962962963,27,0.027777777777777776
llama32_3b,be_present,long,subject,be_present__long__544,1.8287037037037037,27,0.012152777777777778
llama32_3b,be_present,long,subject,be_present__long__549,1.9849537037037037,27,0.012152777777777778
llama32_3b,be_present,long,subject,be_present__long__561,1.7392939814814814,27,0.012152777777777778
llama32_3b,be_present,long,subject,be_present__long__584,1.5784143518518519,27,0.015046296296296295
llama32_3b,be_present,long,subject,be_present__long__655,2.544849537037037,27,0.011574074074074073
llama32_3b,be_present,long,subject,be_present__long__66,2.09375,27,0.006076388888888889
llama32_3b,be_present,long,subject,be_present__long__671,2.544560185185185,27,0.006076388888888889
llama32_3b,be_present,long,subject,be_present__long__68,1.3263888888888888,27,0.0023148148148148147
llama32_3b,be_present,long,subject,be_present__long__705,1.9797453703703705,27,0.0026041666666666665
llama32_3b,be_present,long,subject,be_present__long__722,1.7100694444444444,27,0.013599537037037037
llama32_3b,be_present,long,subject,be_present__long__723,1.8350694444444444,27,0.00028935185185185184
llama32_3b,be_present,long,subject,be_present__long__74,1.529224537037037,27,0.00636574074074074
llama32_3b,be_present,long,subject,be_present__long__760,1.5804398148148149,27,0.015335648148148149
llama32_3b,be_present,long,subject,be_present__long__766,1.7204861111111112,27,0.006655092592592593
llama32_3b,be_present,long,subject,be_present__long__77,1.8810763888888888,27,0.002025462962962963
llama32_3b,be_present,long,subject,be_present__long__79,2.169849537037037,27,0.0008680555555555555
llama32_3b,be_present,long,subject,be_present__long__793,1.6822916666666667,27,0.013599537037037037
llama32_3b,be_present,long,subject,be_present__long__833,1.5341435185185186,27,0.0028935185185185184
llama32_3b,be_present,long,subject,be_present__long__835,1.747974537037037,27,0.008680555555555556
llama32_3b,be_present,long,subject,be_present__long__888,2.550636574074074,27,0.006944444444444444
llama32_3b,be_present,long,subject,be_present__long__916,2.177951388888889,27,0.011863425925925927
llama32_3b,be_present,long,subject,be_present__long__917,2.1247106481481484,27,0.015914351851851853
llama32_3b,be_present,long,subject,be_present__long__922,1.955150462962963,27,0.020543981481481483
llama32_3b,be_present,long,subject,be_present__long__932,1.7340856481481481,27,0.010127314814814815
llama32_3b,be_present,long,subject,be_present__long__984,1.7803819444444444,27,0.011863425925925927
llama32_3b,be_present,long,subject,be_present__long__985,1.8634259259259258,27,0.01099537037037037
llama32_3b,be_present,long,subject,be_present__long__989,2.131076388888889,27,0.023148148148148147
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1001,0.3912037037037037,54,-0.011863425925925927
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1008,0.5766782407407407,54,-0.020399305555555556
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1011,0.3599537037037037,54,-0.007233796296296296
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1019,0.3570601851851852,54,-0.007089120370370371
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__102,0.6192129629629629,54,-0.00014467592592592592
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1023,0.5879629629629629,54,-0.01765046296296296
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1080,1.2622974537037037,54,-0.001736111111111111
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1112,0.7546296296296297,54,0.008391203703703705
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1114,0.40726273148148145,54,0.00882523148148148
llama32_3b,be_present,medium,between_subject_distractor,be_present__medium__1119,0.6377314814814815,54,0.010127314814814815
